epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other,stream,head,capacity,seed,model_name,eval_dir,train_dir
8,0.3367748739749637,0.8791025766630743,0.5152119116372122,0.8388729040579422,0.7614222599995739,195.0158598423004,5e-05,5e-05,50.8,10.42,29.0,1.68,46.0,20.2,0.497005988023952,0.756838905775076,0.6,0.8041116496740766,0.9416715599921708,0.8674720519293184,0.9570405727923628,0.5655853314527504,0.7109929078014184,0.9405150525933986,0.8045299410487123,0.8672240802675586,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
9,0.3365482922634664,0.8786127167630058,0.4638751300486056,0.8560373052882231,0.7846452393133839,194.89590525627136,5e-05,5e-05,51.0,10.47,27.0,1.68,46.0,20.2,0.3966005665722379,0.851063829787234,0.5410628019323672,0.8723404255319149,0.8827559209238599,0.8775172682167527,0.9089417555373256,0.7813822284908322,0.8403488813045127,0.9148793565683646,0.8470369221222463,0.8796520057999034,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
10,0.3104778831915165,0.8852748114039385,0.4302166992621746,0.8470086318087112,0.8099336475463665,194.23030400276184,2.5e-05,2.5e-05,50.9,10.48,29.0,1.68,46.0,20.1,0.6124401913875598,0.7781155015197568,0.6854082998661312,0.884454659423318,0.8285378743394011,0.8555836280949974,0.914075286415712,0.7877291960507757,0.8462121212121211,0.8023542294004927,0.9094011790257523,0.8525305410122164,no_group_visual,lstm,896,44,yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_group_visual_lstm896_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_group_visual_lstm896_seed44
1,0.8410224502900364,0.6480846477907318,0.6093027462635839,0.7576148427423356,0.6875162752918129,183.75495433807373,5e-05,5e-05,50.7,8.71,13.0,1.21,43.0,16.3,0.5375939849624061,0.4346504559270516,0.480672268907563,0.7875224237592187,0.7733411626541398,0.7803673711238397,0.8690591658583899,0.6318758815232722,0.7317272356063699,0.7027888446215139,0.820974247595408,0.7572982255294791,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
2,0.5819719768768661,0.776085039678652,0.4961054318569718,0.8151602341502133,0.7570058470538227,195.108647108078,5e-05,5e-05,50.6,8.72,13.0,1.21,41.0,16.4,0.5051282051282051,0.5987841945288754,0.5479833101529903,0.8376662036118278,0.826189078097475,0.8318880567599526,0.8190921228304406,0.8653032440056417,0.8415637860082306,0.8156725888324873,0.7977040024821594,0.8065882352941176,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
3,0.5354003617919537,0.7931321642010385,0.504774326242743,0.8123821807719019,0.754455024278878,194.077041387558,5e-05,5e-05,50.7,8.71,13.0,1.21,40.0,16.6,0.6865079365079365,0.5258358662613982,0.5955249569707401,0.7918136908962597,0.8784497944803288,0.8328848473601188,0.9227799227799228,0.6741889985895627,0.7791361043194783,0.8232468780019212,0.7977040024821594,0.8102741884651748,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
4,0.510528036063321,0.8061624375428628,0.5233940979229316,0.8061315606707015,0.7411512423754605,194.0957419872284,5e-05,5e-05,50.7,8.72,14.0,1.21,39.0,16.5,0.6479400749063671,0.5258358662613982,0.580536912751678,0.7855392156862745,0.8782540614601684,0.8293133721467517,0.9329787234042554,0.6184767277856136,0.7438507209499577,0.8189873417721519,0.8029785913744958,0.8109039636534545,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
5,0.4847526818420446,0.8183109630645635,0.6194210428064542,0.7477924397261633,0.6808153228538745,194.4552206993103,5e-05,5e-05,50.7,8.72,13.0,1.21,39.0,16.2,0.288837744533947,0.7629179331306991,0.4190317195325542,0.8417587585233952,0.7007242121745939,0.7647938474684896,0.945945945945946,0.6417489421720733,0.7647058823529412,0.6998748435544431,0.867514737821905,0.774729842061513,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
6,0.490262077230855,0.8168413833643577,0.4927105083122908,0.8130766941164798,0.7787370833482584,194.3604872226715,5e-05,5e-05,50.7,8.71,13.0,1.21,39.0,17.2,0.58656330749354,0.6899696048632219,0.6340782122905028,0.8515494137353434,0.7960461929927579,0.8228629236216489,0.8976135488837568,0.8222849083215797,0.8582995951417005,0.7561515067735692,0.8485882717964629,0.7997076023391813,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
7,0.4624921282560661,0.8293328108161065,0.5304965678927681,0.785395376525449,0.7557578109044922,194.50879073143005,5e-05,5e-05,50.7,8.71,12.0,1.21,39.0,16.3,0.5181236673773987,0.7386018237082067,0.6090225563909775,0.8667447306791569,0.7244079076140145,0.7892099370935068,0.9015091342335186,0.8004231311706629,0.8479641389615241,0.6951727517765254,0.8802358051504809,0.7768346111719606,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
8,0.4595824697326436,0.8260017634956403,0.5572452586669002,0.7788471078480008,0.7320283919382008,194.20146679878235,5e-05,5e-05,50.7,8.72,14.0,1.21,39.0,17.4,0.4840637450199203,0.7386018237082067,0.5848375451263539,0.8256453660600931,0.7637502446662752,0.7934926283680731,0.9309644670050762,0.6466854724964739,0.7632126508531003,0.7211588204862908,0.8650325783431585,0.7865707434052757,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
9,0.4479370713788654,0.8325169001665523,0.6496241582705388,0.7211032840559579,0.7065232739776182,194.7783069610596,5e-05,5e-05,50.7,8.72,13.0,1.21,39.0,16.3,0.5241935483870968,0.790273556231003,0.6303030303030303,0.9058631921824104,0.5443335290663535,0.680034234013938,0.6256316031235646,0.9605077574047954,0.7577190542420028,0.6607472324723247,0.8889233633260937,0.7580367773515014,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
10,0.4471709774048024,0.833006760066621,0.4511204175813685,0.8233951780930648,0.798687287354521,194.47111988067627,5e-05,5e-05,50.8,8.72,13.0,1.21,39.0,16.2,0.7802197802197802,0.6474164133738601,0.707641196013289,0.8652904873377314,0.7958504599725974,0.8291190864600326,0.7635212888377445,0.9358251057827928,0.8409378960709758,0.7993469872365687,0.8355569345330437,0.8170509708737864,no_relations,attention,256,42,yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed42
1,0.8496551780164429,0.643186048790046,0.633823894067771,0.7413433872407977,0.6774046613516134,183.5320403575897,5e-05,5e-05,50.8,8.7,13.0,1.21,40.0,15.9,0.3302752293577982,0.547112462006079,0.4118993135011441,0.8333738158853534,0.6715599921706792,0.7437676132668546,0.7973258268824771,0.7990126939351199,0.7981683691440649,0.6826826826826827,0.8464163822525598,0.7557833494943899,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
2,0.5785888782921349,0.7766728715587342,0.5463990658225995,0.7878757813275127,0.7332531856763844,194.46488618850708,5e-05,5e-05,50.7,8.66,13.0,1.21,40.0,16.4,0.6398305084745762,0.458966565349544,0.5345132743362832,0.81136638452237,0.7880211391661773,0.7995233839737861,0.8866995073891626,0.7616361071932299,0.8194233687405161,0.7327327327327328,0.8327645051194539,0.7795527156549521,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
3,0.5389404484774438,0.7922014303909082,0.4841693126759122,0.8185335846810199,0.7684262712216902,194.23797369003296,5e-05,5e-05,50.7,8.66,13.0,1.21,40.0,16.9,0.6862745098039216,0.5319148936170213,0.5993150684931506,0.8039747064137308,0.8710119397142297,0.836151822623074,0.8815276695245519,0.7976022566995769,0.8374676045908923,0.8296739853626082,0.7738132174992243,0.8007705891796436,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
4,0.5054889132259969,0.8048398158126776,0.47799702692363,0.8227998809405696,0.7737138207153161,194.0787000656128,5e-05,5e-05,50.6,8.65,13.0,1.21,39.0,15.6,0.6631944444444444,0.5805471124620061,0.6191247974068071,0.8091090546180366,0.8727735368956743,0.8397363465160076,0.8831168831168831,0.767277856135402,0.8211320754716981,0.838254593175853,0.7927396835246665,0.8148620634667516,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
5,0.492132990256092,0.8108161065935142,0.5623075070709641,0.7630717333068757,0.7460781496459918,193.8532795906067,5e-05,5e-05,50.7,8.66,13.0,1.21,39.0,15.8,0.6701030927835051,0.5927051671732523,0.6290322580645161,0.8583807873235949,0.6786063808964572,0.7579798863139485,0.8909657320872274,0.8067700987306065,0.846780162842339,0.6461366181410975,0.89512876202296,0.7505202913631634,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
6,0.4765117468960513,0.8230136181052219,0.463818961309476,0.825974799087211,0.7840579149754211,193.9917047023773,5e-05,5e-05,50.7,8.64,13.0,1.21,39.0,16.5,0.6055555555555555,0.662613981762918,0.6328011611030478,0.8438551355630318,0.8346055979643766,0.839204880928951,0.8493635077793493,0.8469675599435825,0.8481638418079095,0.8124231242312423,0.8197331678560348,0.8160617760617761,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
7,0.4727804523667899,0.8222298422651122,0.4878897121331344,0.8139696398452227,0.7654291413293669,194.09266924858093,5e-05,5e-05,50.8,8.69,13.0,1.21,39.0,15.6,0.5295508274231678,0.6808510638297872,0.5957446808510638,0.8401680336067213,0.8220786846741045,0.8310249307479224,0.9117147707979628,0.7574047954866009,0.8274268104776581,0.77780971543547,0.8395904436860068,0.8075201432408236,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
8,0.4633128547509635,0.8264916233957088,0.5143902988860473,0.7956146443099514,0.7682828422702335,194.3319838047028,5e-05,5e-05,50.7,8.67,12.0,1.21,39.0,15.9,0.641566265060241,0.6474164133738601,0.6444780635400906,0.8463717585530617,0.7602270503033862,0.800989894823675,0.8954041204437401,0.7968970380818053,0.8432835820895522,0.7166324435318275,0.8662736580825318,0.7843798286276163,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
9,0.4475109213262469,0.8338395218967375,0.4873898711129432,0.8037503720607203,0.7799718120265089,193.82124376297,5e-05,5e-05,50.7,8.66,13.0,1.21,39.0,16.1,0.6147757255936676,0.7082066869300911,0.6581920903954802,0.8736238532110092,0.7455470737913485,0.8045200126729326,0.8418945963975984,0.8899858956276445,0.8652725402811108,0.7281957823483468,0.8678250077567484,0.7919026047565119,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
10,0.447082820552807,0.8312432644263741,0.5508968311173487,0.7601944637364818,0.7616038270631752,194.17948865890503,5e-05,5e-05,50.8,8.67,13.0,1.21,39.0,15.9,0.7473309608540926,0.6382978723404256,0.6885245901639344,0.8854109961894393,0.63671951458211,0.7407491745417283,0.8481605351170568,0.8942172073342737,0.8705801579128047,0.6331821127673364,0.9094011790257523,0.7465613856342334,no_relations,attention,256,43,yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed43
1,0.8401165416750321,0.6520035269912805,1.02429104494744,0.5691040777854945,0.4629343959690826,183.397408246994,5e-05,5e-05,50.7,8.7,13.0,1.21,39.0,16.3,0.1337271750805585,0.756838905775076,0.227293473299863,0.8008925506350841,0.456645136034449,0.581650461231613,0.970967741935484,0.2122708039492242,0.3483796296296296,0.5712855426511814,0.8852001241079739,0.6944140197152245,no_relations,attention,256,44,yolo_sppf_no_relations_attention256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed44
2,0.5954229663356811,0.7664837856373077,0.5297722507002098,0.8001785891457486,0.7402703099215011,194.39682149887085,5e-05,5e-05,50.7,8.72,13.0,1.21,39.0,16.7,0.5443037974683544,0.5227963525835866,0.5333333333333333,0.8087389804522805,0.8259933450773146,0.8172751040960589,0.8952221290863369,0.7531734837799718,0.8180773649942551,0.7771479713603818,0.8082531802668321,0.7923954372623574,no_relations,attention,256,44,yolo_sppf_no_relations_attention256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed44
3,0.5363790469775472,0.795728421671402,0.5667644773173841,0.7648576247643616,0.7210808953982477,194.35737895965576,5e-05,5e-05,50.8,8.71,13.0,1.21,39.0,16.9,0.4205426356589147,0.6595744680851063,0.5136094674556212,0.8643729743206183,0.6786063808964572,0.7603070175438595,0.8093689004554326,0.8772919605077574,0.8419627749576988,0.6926525529265255,0.8628606887992554,0.768444321635811,no_relations,attention,256,44,yolo_sppf_no_relations_attention256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed44
4,0.5094974696998219,0.8069462133829725,0.6836135398692614,0.7051294771306678,0.6690767155520743,194.4574966430664,5e-05,5e-05,50.9,8.72,14.0,1.21,39.0,16.3,0.4285714285714285,0.6930091185410334,0.5296167247386759,0.8170412963930999,0.6118614210217264,0.6997202014549525,0.9452054794520548,0.5839210155148096,0.7218831734960768,0.6037151702786377,0.9075395594166924,0.7250867625185919,no_relations,attention,256,44,yolo_sppf_no_relations_attention256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_no_relations_attention256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_no_relations_attention256_seed44
