source,run,window,track,seed,prediction_type,movie_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,453,raw,10,193,240,1.2435233160621761,4,129,237,190,0.5443037974683544,0.6789473684210526,0.6042154566744732
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,10,193,240,1.2435233160621761,1,180,240,193,0.75,0.9326424870466321,0.8314087759815243
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,10,193,240,1.2435233160621761,2,168,239,192,0.702928870292887,0.875,0.7795823665893271
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,10,193,240,1.2435233160621761,3,155,238,191,0.6512605042016807,0.8115183246073299,0.7226107226107228
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,453,raw,10,193,240,1.2435233160621761,4,140,237,190,0.5907172995780591,0.7368421052631579,0.6557377049180328
null,GT composition shuffle,null,GT composition shuffle,454,raw,6,699,699,1.0,1,699,699,699,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,454,raw,6,699,699,1.0,2,665,698,698,0.9527220630372493,0.9527220630372493,0.9527220630372493
null,GT composition shuffle,null,GT composition shuffle,454,raw,6,699,699,1.0,3,574,697,697,0.8235294117647058,0.8235294117647058,0.8235294117647058
null,GT composition shuffle,null,GT composition shuffle,454,raw,6,699,699,1.0,4,491,696,696,0.7054597701149425,0.7054597701149425,0.7054597701149425
null,GT Markov baseline,null,GT Markov baseline,454,raw,6,699,699,1.0,1,650,699,699,0.9298998569384835,0.9298998569384835,0.9298998569384835
null,GT Markov baseline,null,GT Markov baseline,454,raw,6,699,699,1.0,2,626,698,698,0.8968481375358166,0.8968481375358166,0.8968481375358166
null,GT Markov baseline,null,GT Markov baseline,454,raw,6,699,699,1.0,3,533,697,697,0.7647058823529411,0.7647058823529411,0.7647058823529412
null,GT Markov baseline,null,GT Markov baseline,454,raw,6,699,699,1.0,4,447,696,696,0.6422413793103449,0.6422413793103449,0.6422413793103449
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,6,699,213,0.30472103004291845,1,213,213,699,1.0,0.30472103004291845,0.46710526315789475
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,6,699,213,0.30472103004291845,2,203,212,698,0.9575471698113207,0.29083094555873923,0.44615384615384607
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,6,699,213,0.30472103004291845,3,184,211,697,0.8720379146919431,0.26398852223816355,0.4052863436123348
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,6,699,213,0.30472103004291845,4,165,210,696,0.7857142857142857,0.23706896551724138,0.36423841059602646
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,6,699,213,0.30472103004291845,1,213,213,699,1.0,0.30472103004291845,0.46710526315789475
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,6,699,213,0.30472103004291845,2,209,212,698,0.9858490566037735,0.2994269340974212,0.4593406593406593
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,6,699,213,0.30472103004291845,3,200,211,697,0.9478672985781991,0.28694404591104733,0.44052863436123346
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,6,699,213,0.30472103004291845,4,180,210,696,0.8571428571428571,0.25862068965517243,0.3973509933774835
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,6,699,402,0.575107296137339,1,402,402,699,1.0,0.575107296137339,0.7302452316076293
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,6,699,402,0.575107296137339,2,383,401,698,0.9551122194513716,0.5487106017191977,0.6969972702456779
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,6,699,402,0.575107296137339,3,342,400,697,0.855,0.49067431850789095,0.6235186873290792
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,6,699,402,0.575107296137339,4,301,399,696,0.7543859649122807,0.4324712643678161,0.5497716894977169
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,6,699,402,0.575107296137339,1,402,402,699,1.0,0.575107296137339,0.7302452316076293
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,6,699,402,0.575107296137339,2,397,401,698,0.9900249376558603,0.5687679083094556,0.7224749772520472
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,6,699,402,0.575107296137339,3,370,400,697,0.925,0.5308464849354376,0.6745670009115771
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,6,699,402,0.575107296137339,4,325,399,696,0.8145363408521303,0.46695402298850575,0.5936073059360731
null,GT composition shuffle,null,GT composition shuffle,454,raw,7,424,424,1.0,1,424,424,424,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,454,raw,7,424,424,1.0,2,391,423,423,0.9243498817966903,0.9243498817966903,0.9243498817966903
null,GT composition shuffle,null,GT composition shuffle,454,raw,7,424,424,1.0,3,362,422,422,0.8578199052132701,0.8578199052132701,0.8578199052132701
null,GT composition shuffle,null,GT composition shuffle,454,raw,7,424,424,1.0,4,349,421,421,0.828978622327791,0.828978622327791,0.828978622327791
null,GT Markov baseline,null,GT Markov baseline,454,raw,7,424,424,1.0,1,366,424,424,0.8632075471698113,0.8632075471698113,0.8632075471698113
null,GT Markov baseline,null,GT Markov baseline,454,raw,7,424,424,1.0,2,318,423,423,0.75177304964539,0.75177304964539,0.7517730496453902
null,GT Markov baseline,null,GT Markov baseline,454,raw,7,424,424,1.0,3,293,422,422,0.6943127962085308,0.6943127962085308,0.6943127962085308
null,GT Markov baseline,null,GT Markov baseline,454,raw,7,424,424,1.0,4,273,421,421,0.6484560570071259,0.6484560570071259,0.6484560570071259
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,7,424,182,0.42924528301886794,1,168,182,424,0.9230769230769231,0.39622641509433965,0.5544554455445545
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,7,424,182,0.42924528301886794,2,153,181,423,0.8453038674033149,0.3617021276595745,0.5066225165562914
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,7,424,182,0.42924528301886794,3,141,180,422,0.7833333333333333,0.3341232227488152,0.46843853820598
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,7,424,182,0.42924528301886794,4,131,179,421,0.7318435754189944,0.31116389548693585,0.4366666666666666
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,7,424,182,0.42924528301886794,1,176,182,424,0.967032967032967,0.41509433962264153,0.5808580858085809
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,7,424,182,0.42924528301886794,2,171,181,423,0.9447513812154696,0.40425531914893614,0.5662251655629139
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,7,424,182,0.42924528301886794,3,166,180,422,0.9222222222222223,0.3933649289099526,0.5514950166112957
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,7,424,182,0.42924528301886794,4,162,179,421,0.9050279329608939,0.3847980997624703,0.54
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,7,424,348,0.8207547169811321,1,313,348,424,0.8994252873563219,0.7382075471698113,0.810880829015544
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,7,424,348,0.8207547169811321,2,281,347,423,0.8097982708933718,0.6643026004728132,0.7298701298701299
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,7,424,348,0.8207547169811321,3,249,346,422,0.7196531791907514,0.590047393364929,0.6484375
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,7,424,348,0.8207547169811321,4,218,345,421,0.6318840579710145,0.517814726840855,0.5691906005221932
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,7,424,348,0.8207547169811321,1,307,348,424,0.882183908045977,0.7240566037735849,0.7953367875647669
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,7,424,348,0.8207547169811321,2,287,347,423,0.8270893371757925,0.6784869976359338,0.7454545454545454
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,7,424,348,0.8207547169811321,3,268,346,422,0.7745664739884393,0.6350710900473934,0.6979166666666665
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,7,424,348,0.8207547169811321,4,247,345,421,0.7159420289855073,0.5866983372921615,0.6449086161879894
null,GT composition shuffle,null,GT composition shuffle,454,raw,8,626,626,1.0,1,626,626,626,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,454,raw,8,626,626,1.0,2,543,625,625,0.8688,0.8688,0.8688
null,GT composition shuffle,null,GT composition shuffle,454,raw,8,626,626,1.0,3,468,624,624,0.75,0.75,0.75
null,GT composition shuffle,null,GT composition shuffle,454,raw,8,626,626,1.0,4,411,623,623,0.6597110754414125,0.6597110754414125,0.6597110754414125
null,GT Markov baseline,null,GT Markov baseline,454,raw,8,626,626,1.0,1,537,626,626,0.8578274760383386,0.8578274760383386,0.8578274760383386
null,GT Markov baseline,null,GT Markov baseline,454,raw,8,626,626,1.0,2,497,625,625,0.7952,0.7952,0.7952000000000001
null,GT Markov baseline,null,GT Markov baseline,454,raw,8,626,626,1.0,3,473,624,624,0.7580128205128205,0.7580128205128205,0.7580128205128205
null,GT Markov baseline,null,GT Markov baseline,454,raw,8,626,626,1.0,4,431,623,623,0.6918138041733547,0.6918138041733547,0.6918138041733547
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,8,626,316,0.5047923322683706,1,288,316,626,0.9113924050632911,0.46006389776357826,0.6114649681528662
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,8,626,316,0.5047923322683706,2,259,315,625,0.8222222222222222,0.4144,0.5510638297872341
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,8,626,316,0.5047923322683706,3,224,314,624,0.7133757961783439,0.358974358974359,0.47761194029850745
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,8,626,316,0.5047923322683706,4,190,313,623,0.6070287539936102,0.30497592295345105,0.405982905982906
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,8,626,316,0.5047923322683706,1,296,316,626,0.9367088607594937,0.4728434504792332,0.6284501061571125
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,8,626,316,0.5047923322683706,2,276,315,625,0.8761904761904762,0.4416,0.5872340425531914
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,8,626,316,0.5047923322683706,3,254,314,624,0.8089171974522293,0.40705128205128205,0.5415778251599147
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,8,626,316,0.5047923322683706,4,233,313,623,0.744408945686901,0.3739967897271268,0.49786324786324787
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,8,626,476,0.7603833865814696,1,442,476,626,0.9285714285714286,0.7060702875399361,0.8021778584392014
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,8,626,476,0.7603833865814696,2,402,475,625,0.8463157894736842,0.6432,0.730909090909091
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,8,626,476,0.7603833865814696,3,362,474,624,0.7637130801687764,0.5801282051282052,0.6593806921675776
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,454,raw,8,626,476,0.7603833865814696,4,320,473,623,0.6765327695560254,0.5136436597110754,0.5839416058394161
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,8,626,476,0.7603833865814696,1,434,476,626,0.9117647058823529,0.6932907348242812,0.7876588021778584
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,8,626,476,0.7603833865814696,2,395,475,625,0.8315789473684211,0.632,0.7181818181818181
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,8,626,476,0.7603833865814696,3,357,474,624,0.7531645569620253,0.5721153846153846,0.6502732240437158
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,454,raw,8,626,476,0.7603833865814696,4,317,473,623,0.6701902748414377,0.5088282504012841,0.5784671532846715
null,GT composition shuffle,null,GT composition shuffle,454,raw,9,64,64,1.0,1,64,64,64,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,454,raw,9,64,64,1.0,2,62,63,63,0.9841269841269841,0.9841269841269841,0.9841269841269841
null,GT composition shuffle,null,GT composition shuffle,454,raw,9,64,64,1.0,3,58,62,62,0.9354838709677419,0.9354838709677419,0.9354838709677419
null,GT composition shuffle,null,GT composition shuffle,454,raw,9,64,64,1.0,4,54,61,61,0.8852459016393442,0.8852459016393442,0.8852459016393442
null,GT Markov baseline,null,GT Markov baseline,454,raw,9,64,64,1.0,1,47,64,64,0.734375,0.734375,0.734375
null,GT Markov baseline,null,GT Markov baseline,454,raw,9,64,64,1.0,2,37,63,63,0.5873015873015873,0.5873015873015873,0.5873015873015873
null,GT Markov baseline,null,GT Markov baseline,454,raw,9,64,64,1.0,3,29,62,62,0.46774193548387094,0.46774193548387094,0.46774193548387094
null,GT Markov baseline,null,GT Markov baseline,454,raw,9,64,64,1.0,4,24,61,61,0.39344262295081966,0.39344262295081966,0.3934426229508196
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,9,64,39,0.609375,1,30,39,64,0.7692307692307693,0.46875,0.5825242718446603
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,9,64,39,0.609375,2,24,38,63,0.631578947368421,0.38095238095238093,0.4752475247524752
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,9,64,39,0.609375,3,19,37,62,0.5135135135135135,0.3064516129032258,0.3838383838383838
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,454,raw,9,64,39,0.609375,4,17,36,61,0.4722222222222222,0.2786885245901639,0.35051546391752575
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,9,64,39,0.609375,1,35,39,64,0.8974358974358975,0.546875,0.6796116504854369
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,9,64,39,0.609375,2,31,38,63,0.8157894736842105,0.49206349206349204,0.6138613861386139
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,454,raw,9,64,39,0.609375,3,28,37,62,0.7567567567567568,0.45161290322580644,0.5656565656565656
